mesh 1,mesh 1,mesh 1,nuclide,score,mean,std. dev.
x,y,z,,,,
491,1,1,total,absorption,0.0141386061632056,0.0015177214343597171
492,1,1,total,flux,0.04184494378958895,0.0003928440575798186
492,1,1,total,"(n,Xt)",0.0,0.0
492,1,1,total,heating-local,0.0,0.0
492,1,1,total,absorption,0.012725360984707645,0.0010926501829528043
493,1,1,total,flux,0.04204404860184437,0.00022539912183329398
493,1,1,total,"(n,Xt)",0.0,0.0
493,1,1,total,heating-local,0.0,0.0
493,1,1,total,absorption,0.018561770289237296,0.005642615398297687
494,1,1,total,flux,0.04198511329298329,0.0002706253249855432
494,1,1,total,"(n,Xt)",0.0,0.0
494,1,1,total,heating-local,0.0,0.0
494,1,1,total,absorption,0.022134116093688837,0.00703725681404728
495,1,1,total,flux,0.04200733189276705,0.0004815751452193566
495,1,1,total,"(n,Xt)",0.0,0.0
495,1,1,total,heating-local,0.0,0.0
495,1,1,total,absorption,0.022177198552860135,0.00711978466071505
496,1,1,total,flux,0.04208650078510747,0.00044206873506270504
496,1,1,total,"(n,Xt)",0.0,0.0
496,1,1,total,heating-local,0.0,0.0
496,1,1,total,absorption,0.020780203505152195,0.0067935847830621985
497,1,1,total,flux,0.04234181128707933,0.00033468145506280734
497,1,1,total,"(n,Xt)",0.0,0.0
497,1,1,total,heating-local,0.0,0.0
497,1,1,total,absorption,0.02069016332247462,0.0068593414699062594
498,1,1,total,flux,0.04266738087091605,0.00046725522650786284
498,1,1,total,"(n,Xt)",0.0,0.0
498,1,1,total,heating-local,0.0,0.0
498,1,1,total,absorption,0.021785453358126414,0.006985544936222372
499,1,1,total,flux,0.042876511809608595,0.0005785897519743286
499,1,1,total,"(n,Xt)",0.0,0.0
499,1,1,total,heating-local,0.0,0.0
499,1,1,total,absorption,0.022307990606026715,0.007016421854487559
500,1,1,total,flux,0.04251746256550698,0.0004249988494356417
500,1,1,total,"(n,Xt)",0.0,0.0
500,1,1,total,heating-local,0.0,0.0
500,1,1,total,absorption,0.021452462679531364,0.007010325837402724
501,1,1,total,flux,0.04217278051820779,0.0004363404478017888
501,1,1,total,"(n,Xt)",0.0,0.0
501,1,1,total,heating-local,0.0,0.0
501,1,1,total,absorption,0.021455576694126993,0.006704199773249924
502,1,1,total,flux,0.04166530652202775,0.0005363028912330539
502,1,1,total,"(n,Xt)",0.0,0.0
502,1,1,total,heating-local,0.0,0.0
502,1,1,total,absorption,0.023241171533448228,0.00704105770638252
503,1,1,total,flux,0.04168344811614165,0.0004701341561194761
503,1,1,total,"(n,Xt)",0.0,0.0
503,1,1,total,heating-local,0.0,0.0
503,1,1,total,absorption,0.03128045782981427,0.00861595569185644
504,1,1,total,flux,0.0419462515421646,0.0005535695254405873
504,1,1,total,"(n,Xt)",0.0,0.0
504,1,1,total,heating-local,0.0,0.0
504,1,1,total,absorption,0.05578193418288961,0.02031640766842364
505,1,1,total,flux,0.04241379423065093,0.0005371224010713287
505,1,1,total,"(n,Xt)",0.0,0.0
505,1,1,total,heating-local,0.0,0.0
505,1,1,total,absorption,0.07394272472391514,0.036254133620402244
506,1,1,total,flux,0.04191322320555897,0.00045286734329765026
506,1,1,total,"(n,Xt)",0.0,0.0
506,1,1,total,heating-local,0.0,0.0
506,1,1,total,absorption,0.04080678431583643,0.012176425722414615
507,1,1,total,flux,0.041877517535673724,0.0005240830194669605
507,1,1,total,"(n,Xt)",0.0,0.0
507,1,1,total,heating-local,0.0,0.0
507,1,1,total,absorption,0.03838292808883227,0.012723703817447893
508,1,1,total,flux,0.041999759190465176,0.0004868106941946766
508,1,1,total,"(n,Xt)",0.0,0.0
508,1,1,total,heating-local,0.0,0.0
508,1,1,total,absorption,0.03875840558503249,0.012944542228513338
509,1,1,total,flux,0.04248308533680144,0.0004878159940357717
509,1,1,total,"(n,Xt)",0.0,0.0
509,1,1,total,heating-local,0.0,0.0
509,1,1,total,absorption,0.038797952301001554,0.01296256856407507
510,1,1,total,flux,0.04278300565102093,0.0005141523523800422
510,1,1,total,"(n,Xt)",0.0,0.0
510,1,1,total,heating-local,0.0,0.0
510,1,1,total,absorption,0.03954357291499095,0.012559687109419593
511,1,1,total,flux,0.042844043131536814,0.00046317976659313633
511,1,1,total,"(n,Xt)",0.0,0.0
511,1,1,total,heating-local,0.0,0.0
511,1,1,total,absorption,0.036513097387833884,0.012684110050475607
512,1,1,total,flux,0.04285856102835165,0.0004465360744284632
512,1,1,total,"(n,Xt)",0.0,0.0
512,1,1,total,heating-local,0.0,0.0
512,1,1,total,absorption,0.02890042774651442,0.007555441091942247
513,1,1,total,flux,0.04257154628605265,0.00036614507861160747
513,1,1,total,"(n,Xt)",0.0,0.0
513,1,1,total,heating-local,0.0,0.0
513,1,1,total,absorption,0.024252961961987965,0.007279533614605068
514,1,1,total,flux,0.04279204094174681,0.0004171302020192164
514,1,1,total,"(n,Xt)",0.0,0.0
514,1,1,total,heating-local,0.0,0.0
514,1,1,total,absorption,0.0236350073765976,0.007520841428381913
515,1,1,total,flux,0.043021724368006935,0.00046194010782415996
515,1,1,total,"(n,Xt)",0.0,0.0
515,1,1,total,heating-local,0.0,0.0
515,1,1,total,absorption,0.022668945986129396,0.007517940022018128
516,1,1,total,flux,0.04306035091119333,0.0003450885288232966
516,1,1,total,"(n,Xt)",0.0,0.0
516,1,1,total,heating-local,0.0,0.0
516,1,1,total,absorption,0.023039832921855137,0.00789772647725514
517,1,1,total,flux,0.043536276145227676,0.00033389978468747995
517,1,1,total,"(n,Xt)",1.7140410260684654e-11,5.095475549490665e-13
517,1,1,total,heating-local,171.78700433576256,8.017713472135123
517,1,1,total,absorption,0.02246874781496227,0.007575804115091352
518,1,1,total,flux,0.046217109079476335,0.00046771313355562606
518,1,1,total,"(n,Xt)",9.942476342131616e-09,2.035869832212307e-10
518,1,1,total,heating-local,2502.3725518070546,61.73533399029565
518,1,1,total,absorption,0.023694503024390273,0.007213012468152221
519,1,1,total,flux,0.05148473692541916,0.0006746694687710562
519,1,1,total,"(n,Xt)",3.201085770153047e-05,9.514467573309534e-07
519,1,1,total,heating-local,4616.539591688101,60.09666695834487
519,1,1,total,absorption,0.014466990027918505,0.002650644796619593
520,1,1,total,flux,0.05719062290972715,0.0009191871939427574
520,1,1,total,"(n,Xt)",0.00010255157249344135,2.8176741386730377e-06
520,1,1,total,heating-local,4899.476424089838,64.19024026457004
520,1,1,total,absorption,0.003997070610061909,0.00015251755485336344
521,1,1,total,flux,0.05943545765378996,0.0010632159971069733
521,1,1,total,"(n,Xt)",0.0001397572234915508,1.9342927492192313e-06
521,1,1,total,heating-local,4233.223394930009,60.663382534364274
521,1,1,total,absorption,0.001269597458961933,3.213738239100079e-05
522,1,1,total,flux,0.0588159002916621,0.0011128854665987114
522,1,1,total,"(n,Xt)",7.788963951800138e-05,2.0674075298725307e-06
522,1,1,total,heating-local,4624.479060434454,78.31845744981845
522,1,1,total,absorption,0.0026308265572894305,8.699663238133628e-05
523,1,1,total,flux,0.05702584838769115,0.0008843840780108142
523,1,1,total,"(n,Xt)",1.1719059485634648e-05,5.684829478777551e-07
523,1,1,total,heating-local,4836.795649578359,75.99844244511655
523,1,1,total,absorption,0.0039372743974453684,6.362059493605371e-05
524,1,1,total,flux,0.05765125511893428,0.0010164193237129882
524,1,1,total,"(n,Xt)",2.3893582448051364e-05,8.110342450367989e-07
524,1,1,total,heating-local,4465.714963280612,90.57079686251572
524,1,1,total,absorption,0.004335474714205448,0.00013978541998321386
525,1,1,total,flux,0.060356762330241606,0.0008530093244909592
525,1,1,total,"(n,Xt)",9.843241965766746e-05,1.9104313327524813e-06
525,1,1,total,heating-local,3723.396959535295,72.99576537950588
525,1,1,total,absorption,0.0030991344663517987,7.432640601982791e-05
526,1,1,total,flux,0.06311393069569017,0.0008106190260083834
526,1,1,total,"(n,Xt)",0.0001697182423648896,3.2630037942917943e-06
526,1,1,total,heating-local,3114.6425641182886,68.96072413406128
526,1,1,total,absorption,0.0013241210775575313,2.6110537239298606e-05
527,1,1,total,flux,0.06308747630372051,0.0007657877411768907
527,1,1,total,"(n,Xt)",0.00017802852896247126,3.0661747337288715e-06
527,1,1,total,heating-local,2872.107934199149,53.509034189296784
527,1,1,total,absorption,0.000585748952967637,1.3049272216651562e-05
528,1,1,total,flux,0.06183920525897328,0.0006773975292714169
528,1,1,total,"(n,Xt)",0.00017589729707436272,4.214318701705171e-06
528,1,1,total,heating-local,2743.7860799277173,53.736322240207684
528,1,1,total,absorption,0.0006287450774974234,1.6182906805672603e-05
529,1,1,total,flux,0.06026460910069594,0.0007738741140682543
529,1,1,total,"(n,Xt)",0.0001711979950729193,4.665751689765113e-06
529,1,1,total,heating-local,2592.6138800756225,48.44329754858746
529,1,1,total,absorption,0.000656781816104183,1.97258823909983e-05
530,1,1,total,flux,0.058205777999668695,0.0007052743056003114
530,1,1,total,"(n,Xt)",0.00017003449501315772,3.106921496886382e-06
530,1,1,total,heating-local,2495.6699340479213,49.02017662970718
530,1,1,total,absorption,0.0006589044530766513,1.334180248519739e-05
531,1,1,total,flux,0.05734406430301636,0.0007603744002241901
531,1,1,total,"(n,Xt)",0.00017011198572501252,4.5559141645579304e-06
531,1,1,total,heating-local,2401.410904834116,52.39266616584781
531,1,1,total,absorption,0.0006685169482647721,1.6826753870441104e-05
532,1,1,total,flux,0.05556859795813183,0.0006561274439255317
532,1,1,total,"(n,Xt)",0.00016410819841395044,5.289821619550617e-06
532,1,1,total,heating-local,2263.967167576283,51.65088720874312
532,1,1,total,absorption,0.0006606135003960937,1.4546588135410949e-05
533,1,1,total,flux,0.05328857773593214,0.0006915598896587487
533,1,1,total,"(n,Xt)",0.0001603506667097511,4.500828587308654e-06
533,1,1,total,heating-local,2134.7397975818867,43.534322640907455
533,1,1,total,absorption,0.0006480631711107958,1.408501710511185e-05
534,1,1,total,flux,0.051249291476815506,0.0006057153518486261
534,1,1,total,"(n,Xt)",0.00015515666273895103,3.7948037731795368e-06
534,1,1,total,heating-local,2021.3774359518534,48.03209988546263
534,1,1,total,absorption,0.0006570636615086929,1.7540892387523294e-05
535,1,1,total,flux,0.04937825923705002,0.0006067246710271469
535,1,1,total,"(n,Xt)",0.00014866996976999292,3.346054508112011e-06
535,1,1,total,heating-local,1931.6737673275752,51.127278155853496
535,1,1,total,absorption,0.0006619285695061583,1.7759633214956744e-05
536,1,1,total,flux,0.04772536176452943,0.0007551229198022645
536,1,1,total,"(n,Xt)",0.0001492636483264492,4.406656997235169e-06
536,1,1,total,heating-local,1867.413535449289,53.26362679470188
536,1,1,total,absorption,0.0006519050792544963,1.5553545612354144e-05
537,1,1,total,flux,0.0460161356442285,0.0008852554055702275
537,1,1,total,"(n,Xt)",0.00014487447184651745,3.931485894274552e-06
537,1,1,total,heating-local,1767.5101611626117,54.356016775289916
537,1,1,total,absorption,0.0006321481064910396,1.644762803323326e-05
538,1,1,total,flux,0.043162084817261206,0.0006557151865836527
538,1,1,total,"(n,Xt)",0.00013760345298553008,3.6601809701562466e-06
538,1,1,total,heating-local,1662.911386404366,39.40758052514704
538,1,1,total,absorption,0.0006010962049831717,1.1628757911649652e-05
539,1,1,total,flux,0.04075977546819785,0.0005442698807609417
539,1,1,total,"(n,Xt)",0.0001287919257813908,3.6198518378754098e-06
539,1,1,total,heating-local,1533.0141759574833,44.76221770686505
539,1,1,total,absorption,0.0005641906777491041,1.3193858822949706e-05
540,1,1,total,flux,0.03862515617709132,0.0005803870351415534
540,1,1,total,"(n,Xt)",0.00012809353275547664,3.9556544152171145e-06
540,1,1,total,heating-local,1446.8136814024945,35.344174222845005
540,1,1,total,absorption,0.000544989160508087,1.4300133754937748e-05
541,1,1,total,flux,0.036993768095376064,0.0007750888835161134
541,1,1,total,"(n,Xt)",0.00012418595755678147,3.438507468206088e-06
541,1,1,total,heating-local,1357.2786813054697,34.66740300164191
541,1,1,total,absorption,0.0005387027334237281,1.1955700358978495e-05
542,1,1,total,flux,0.03517776301510888,0.0006859699217351462
542,1,1,total,"(n,Xt)",0.00012028664818238534,4.90901327376584e-06
542,1,1,total,heating-local,1290.5229800626396,41.30802127478308
542,1,1,total,absorption,0.0005101458009849405,1.2146847717292921e-05
543,1,1,total,flux,0.03308046034346797,0.0007262246825570146
543,1,1,total,"(n,Xt)",0.00011620457613466205,4.437608970385301e-06
543,1,1,total,heating-local,1229.564127459495,36.79050833747428
543,1,1,total,absorption,0.0004858498681364211,1.7124954970725863e-05
544,1,1,total,flux,0.031749317748043286,0.0007678137711726844
544,1,1,total,"(n,Xt)",0.00011452338001720396,3.2339630266389684e-06
544,1,1,total,heating-local,1166.0999452727901,37.34960010990536
544,1,1,total,absorption,0.000465774346675882,1.7886037663234423e-05
545,1,1,total,flux,0.029813929304279917,0.0006083053941253238
545,1,1,total,"(n,Xt)",0.00010800906391522386,2.5893793733648037e-06
545,1,1,total,heating-local,1092.5903599878354,28.053593165625163
545,1,1,total,absorption,0.0004431599832137968,1.5358487799600633e-05
546,1,1,total,flux,0.027803936038334753,0.000581407009110457
546,1,1,total,"(n,Xt)",9.793468766087818e-05,2.9341448306419364e-06
546,1,1,total,heating-local,1001.6077943601073,30.740897092268625
546,1,1,total,absorption,0.00041610276107309903,1.5176574494814986e-05
547,1,1,total,flux,0.026382388574872954,0.0005146394471918931
547,1,1,total,"(n,Xt)",9.55839393471034e-05,3.1877423672587246e-06
547,1,1,total,heating-local,942.9333543222963,25.432553404946802
547,1,1,total,absorption,0.0003912718007166808,6.4137294664648e-06
548,1,1,total,flux,0.024971188489196723,0.0005358842313251749
548,1,1,total,"(n,Xt)",9.271218229422875e-05,4.464700353005034e-06
548,1,1,total,heating-local,881.3460601918716,33.03091159404495
548,1,1,total,absorption,0.0003714533586829384,9.783437456755225e-06
549,1,1,total,flux,0.023321800124255627,0.0005598941001272535
549,1,1,total,"(n,Xt)",8.705622048213864e-05,4.375272225588636e-06
549,1,1,total,heating-local,831.454886284036,30.240613228062
549,1,1,total,absorption,0.00035182997437803026,1.785751933113218e-05
550,1,1,total,flux,0.02202090340253243,0.0004646991382959454
550,1,1,total,"(n,Xt)",8.031751691286971e-05,4.22059974610567e-06
550,1,1,total,heating-local,743.7260697819578,33.13704524331215
550,1,1,total,absorption,0.0003161591907493847,1.1595813254946835e-05
551,1,1,total,flux,0.02047218039141006,0.0004675341929472377
551,1,1,total,"(n,Xt)",8.025721600476742e-05,4.079660686246151e-06
551,1,1,total,heating-local,712.8065085612318,28.838229270365943
551,1,1,total,absorption,0.0003199543758621554,6.9962024174480565e-06
552,1,1,total,flux,0.01915834565007436,0.00043704244480494896
552,1,1,total,"(n,Xt)",7.35188890694056e-05,3.229430444490237e-06
552,1,1,total,heating-local,647.9247226603558,23.259012167004585
552,1,1,total,absorption,0.00029640792164371685,1.2681089320618606e-05
553,1,1,total,flux,0.01789428013224111,0.0003684018118422069
553,1,1,total,"(n,Xt)",7.016744370556724e-05,3.6610938111559393e-06
553,1,1,total,heating-local,612.2335092316077,27.09083863942938
553,1,1,total,absorption,0.0002724830138287363,1.0066204525640898e-05
554,1,1,total,flux,0.01701329900810406,0.0002790843892951083
554,1,1,total,"(n,Xt)",6.481168968618402e-05,2.825195982989408e-06
554,1,1,total,heating-local,562.2617694275224,25.11241894069104
554,1,1,total,absorption,0.0002613241895466362,7.14204799449831e-06
555,1,1,total,flux,0.015952425391520118,0.00034723720929624176
555,1,1,total,"(n,Xt)",6.130513883977453e-05,2.3786377039637563e-06
555,1,1,total,heating-local,524.2863282023433,22.51195518898141
555,1,1,total,absorption,0.0002333014377493093,8.078570054178693e-06
556,1,1,total,flux,0.015113428908299647,0.0002879922229796254
556,1,1,total,"(n,Xt)",5.924172341186675e-05,2.3792802929691614e-06
556,1,1,total,heating-local,492.188744813467,14.978153244512628
556,1,1,total,absorption,0.00021690102769841613,7.5762492940357345e-06
557,1,1,total,flux,0.013705799779223288,0.0003606104559658512
557,1,1,total,"(n,Xt)",5.553234939186634e-05,2.7404673941632698e-06
557,1,1,total,heating-local,457.8564704692644,19.275643612328103
557,1,1,total,absorption,0.00020715773733574972,7.76638078024965e-06
558,1,1,total,flux,0.012485825174133524,0.00029042953876255663
558,1,1,total,"(n,Xt)",5.236735011339389e-05,2.0643008311489406e-06
558,1,1,total,heating-local,429.62688112912537,16.786309441226827
558,1,1,total,absorption,0.00019952462567691026,8.913875833941056e-06
559,1,1,total,flux,0.011669282244843907,0.0002433185028568672
559,1,1,total,"(n,Xt)",5.0690496846399313e-05,2.498372024245448e-06
559,1,1,total,heating-local,405.5481915828135,18.228376333874177
559,1,1,total,absorption,0.0001893172671020298,8.123180530953276e-06
560,1,1,total,flux,0.010807672017702588,0.0003514097074686417
560,1,1,total,"(n,Xt)",4.794714054919599e-05,2.5311175792702032e-06
560,1,1,total,heating-local,377.16194539123904,17.349705075623465
560,1,1,total,absorption,0.0001703543289664075,8.810691481705605e-06
561,1,1,total,flux,0.01042467648212968,0.0003611386486461622
561,1,1,total,"(n,Xt)",4.9325891344319425e-05,2.3661781254252703e-06
561,1,1,total,heating-local,373.05820316705115,15.831803833038007
561,1,1,total,absorption,0.00015994350215445927,9.501292054166593e-06
562,1,1,total,flux,0.00998667250036666,0.0002858373459989135
562,1,1,total,"(n,Xt)",4.720905176972894e-05,2.234850327471189e-06
562,1,1,total,heating-local,360.89162506304416,12.485417824102045
562,1,1,total,absorption,0.00014594735132843857,6.122799470323007e-06
563,1,1,total,flux,0.009350723190191569,0.00025607501892643836
563,1,1,total,"(n,Xt)",4.26786222943895e-05,1.1861512013031763e-06
563,1,1,total,heating-local,330.7288553191821,8.302183419301995
563,1,1,total,absorption,0.00012968888848552125,2.970063876505889e-06
564,1,1,total,flux,0.008564358106827605,0.0002157985426853959
564,1,1,total,"(n,Xt)",3.6761217020845206e-05,8.1238958906779e-07
564,1,1,total,heating-local,292.65272709982264,8.65320048299357
564,1,1,total,absorption,0.00012171793334156273,6.144206733840293e-06
565,1,1,total,flux,0.008350140654648347,0.00023175428416833419
565,1,1,total,"(n,Xt)",3.9897161304737756e-05,1.772226086643443e-06
565,1,1,total,heating-local,301.73581237075257,10.742101983357788
565,1,1,total,absorption,0.0001257900362068619,5.647554501704639e-06
566,1,1,total,flux,0.0078085682165066105,0.00028481888005163296
566,1,1,total,"(n,Xt)",3.6190995762163864e-05,1.5471238061211976e-06
566,1,1,total,heating-local,280.3623318863348,10.780276939922347
566,1,1,total,absorption,0.00011542442733386614,6.690141422602274e-06
567,1,1,total,flux,0.00723098161002116,0.00021525182858205636
567,1,1,total,"(n,Xt)",3.403584437130931e-05,1.2530368323205824e-06
567,1,1,total,heating-local,259.52717040603267,10.977644560337405
567,1,1,total,absorption,0.00010472486360741126,5.3361068278229915e-06
568,1,1,total,flux,0.0065755776944179094,0.00019831699109740925
568,1,1,total,"(n,Xt)",3.128321183615315e-05,1.6613678950197213e-06
568,1,1,total,heating-local,230.0867789911615,5.933411037782289
568,1,1,total,absorption,0.00010411763819725603,8.218494826909868e-06
569,1,1,total,flux,0.006215719562116171,0.0001942251172522456
569,1,1,total,"(n,Xt)",2.977757706967361e-05,2.087653912187501e-06
569,1,1,total,heating-local,212.1223970785918,9.689120821507824
569,1,1,total,absorption,9.578984865975289e-05,7.509214326027555e-06
570,1,1,total,flux,0.005692164768122592,0.00015845663208011884
570,1,1,total,"(n,Xt)",2.7470326689866822e-05,1.4074028904885544e-06
570,1,1,total,heating-local,197.72976267191981,6.845417669680679
570,1,1,total,absorption,9.012205724227004e-05,3.720212200242261e-06
571,1,1,total,flux,0.00526572755679553,0.00014444245039790755
571,1,1,total,"(n,Xt)",2.7188998446973023e-05,1.0651324634661043e-06
571,1,1,total,heating-local,195.7907433922048,8.77397882166376
571,1,1,total,absorption,7.828108777998614e-05,5.733395006475245e-06
572,1,1,total,flux,0.004914396177782078,0.00019157545435356907
572,1,1,total,"(n,Xt)",2.295509051397694e-05,7.223987183578052e-07
572,1,1,total,heating-local,167.83294113648648,5.977316801320397
572,1,1,total,absorption,6.967354889116765e-05,4.407885968926991e-06
573,1,1,total,flux,0.004760898403438905,0.00014664069995471763
573,1,1,total,"(n,Xt)",2.2516830332117786e-05,9.214518922484759e-07
573,1,1,total,heating-local,160.7281927562814,6.919540082369069
573,1,1,total,absorption,7.481764942184177e-05,7.03548328823193e-06
574,1,1,total,flux,0.004415867946126406,0.00010450114833201182
574,1,1,total,"(n,Xt)",1.990552020743321e-05,8.807644108222988e-07
574,1,1,total,heating-local,141.95788808220874,7.0357479384109896
574,1,1,total,absorption,7.087283052439651e-05,5.197299856571969e-06
575,1,1,total,flux,0.0040929563061268825,0.00010940479056311851
575,1,1,total,"(n,Xt)",1.8279941955621846e-05,1.0607462502194086e-06
575,1,1,total,heating-local,133.6049665509152,9.40200490837036
575,1,1,total,absorption,7.252598657053297e-05,8.270713287307041e-06
576,1,1,total,flux,0.003845917324562767,0.00011750035940687255
576,1,1,total,"(n,Xt)",1.7743298474054513e-05,1.28145038073118e-06
576,1,1,total,heating-local,129.4953365872156,8.7508524516089
576,1,1,total,absorption,6.548222040680154e-05,5.087589301968306e-06
577,1,1,total,flux,0.0035222202624276095,8.862586883200227e-05
577,1,1,total,"(n,Xt)",1.5387238717573856e-05,1.3282520775314066e-06
577,1,1,total,heating-local,114.83948748878397,6.482046679307313
577,1,1,total,absorption,5.806731901609496e-05,5.705086975717195e-06
578,1,1,total,flux,0.0031800637103646624,0.00010950666876257843
578,1,1,total,"(n,Xt)",1.283826486515721e-05,9.75462010270381e-07
578,1,1,total,heating-local,98.66594119077047,5.336597840926307
578,1,1,total,absorption,5.575606898790478e-05,5.463928254520341e-06
579,1,1,total,flux,0.0029738953985449595,0.00010449644351252809
579,1,1,total,"(n,Xt)",1.2620771875406105e-05,8.780309490818896e-07
579,1,1,total,heating-local,95.28908176697408,5.93374717878282
579,1,1,total,absorption,4.64136353495072e-05,3.290132407830492e-06
580,1,1,total,flux,0.0027558767914487754,9.471191699620592e-05
580,1,1,total,"(n,Xt)",1.0907114903774159e-05,9.106199819185511e-07
580,1,1,total,heating-local,85.01727184488286,6.936767983033598
580,1,1,total,absorption,3.94273695271358e-05,2.711294555182767e-06
581,1,1,total,flux,0.0025643340415259543,0.00012393236647631722
581,1,1,total,"(n,Xt)",1.0959563097700287e-05,1.077862029499783e-06
581,1,1,total,heating-local,78.67930992013692,5.860606280693391
581,1,1,total,absorption,3.3802651823447925e-05,3.4269722491087078e-06
582,1,1,total,flux,0.0024218095728770726,8.607715663210908e-05
582,1,1,total,"(n,Xt)",1.080375825430876e-05,9.00876821245368e-07
582,1,1,total,heating-local,74.7040375394066,6.1627523376456965
582,1,1,total,absorption,3.4196952456022556e-05,3.3466726851637603e-06
583,1,1,total,flux,0.002185912914922276,8.296394394605476e-05
583,1,1,total,"(n,Xt)",9.493517136475485e-06,1.0821697897307431e-06
583,1,1,total,heating-local,66.3904220622692,6.9450431646772595
583,1,1,total,absorption,3.2905075200440436e-05,2.993657991239272e-06
584,1,1,total,flux,0.002008999361367221,0.00013052075405172226
584,1,1,total,"(n,Xt)",8.981864689134433e-06,1.0617421570872102e-06
584,1,1,total,heating-local,61.896501723456346,7.412412161767086
584,1,1,total,absorption,3.4173499062538677e-05,2.963478272421506e-06
585,1,1,total,flux,0.0019356122846223198,0.0001273014281255145
585,1,1,total,"(n,Xt)",8.881642956245064e-06,1.0509656724134397e-06
585,1,1,total,heating-local,60.26482977848961,7.370338443452062
585,1,1,total,absorption,3.360070961108351e-05,3.903642614497584e-06
586,1,1,total,flux,0.0017850787870284251,0.00012903912418316701
586,1,1,total,"(n,Xt)",7.787302376510658e-06,7.829884109528772e-07
586,1,1,total,heating-local,51.750175938637355,5.563549572398178
586,1,1,total,absorption,2.6352519723776163e-05,2.6057706896917993e-06
587,1,1,total,flux,0.001615563597477702,9.992841528779986e-05
587,1,1,total,"(n,Xt)",7.994577659184296e-06,1.001230218493786e-06
587,1,1,total,heating-local,50.54612912187387,6.673579624496342
587,1,1,total,absorption,2.4381375682677125e-05,2.3988115726420114e-06
588,1,1,total,flux,0.0015114149644820274,0.00011971019519231769
588,1,1,total,"(n,Xt)",7.164214554254652e-06,8.065511911733057e-07
588,1,1,total,heating-local,46.65878980352355,5.897282272409581
588,1,1,total,absorption,2.5543718197677676e-05,2.079527455406608e-06
589,1,1,total,flux,0.0012401905611632174,8.153026157047248e-05
589,1,1,total,"(n,Xt)",6.889664673752741e-06,6.131413021382673e-07
589,1,1,total,heating-local,42.216620091623604,3.648738067300377
589,1,1,total,absorption,2.028451217741395e-05,1.919329378281877e-06
590,1,1,total,flux,0.0010942363707371217,0.00011305233052651343
590,1,1,total,"(n,Xt)",5.933033212301039e-06,8.405597254735614e-07
590,1,1,total,heating-local,38.451133384445924,5.781291410872197
590,1,1,total,absorption,1.947959304610609e-05,3.951355134371075e-06
591,1,1,total,flux,0.0010538139350251812,0.00010043583458214148
591,1,1,total,"(n,Xt)",6.002808821387878e-06,8.733435322617369e-07
591,1,1,total,heating-local,39.079799950766144,5.8264997999214225
591,1,1,total,absorption,1.6182501579998193e-05,1.4059033705990347e-06
592,1,1,total,flux,0.0009859342790022932,9.649956625952533e-05
592,1,1,total,"(n,Xt)",6.375150875401776e-06,1.075809578979715e-06
592,1,1,total,heating-local,40.543389866749195,6.121096128250838
592,1,1,total,absorption,1.5230171992496188e-05,1.4021551830323237e-06
593,1,1,total,flux,0.0009154901004631607,7.677723920168613e-05
593,1,1,total,"(n,Xt)",5.5647023947628974e-06,1.1275194224362314e-06
593,1,1,total,heating-local,34.53813726991372,5.667276473808792
593,1,1,total,absorption,1.300441953234413e-05,1.5323569603473962e-06
594,1,1,total,flux,0.0008420406353172002,8.266463570473119e-05
594,1,1,total,"(n,Xt)",4.793917135992256e-06,9.969027153797534e-07
594,1,1,total,heating-local,29.29483805369886,5.530283163633193
594,1,1,total,absorption,1.2380959962238498e-05,1.930052267160061e-06
595,1,1,total,flux,0.0008034429617920595,6.505466601413622e-05
595,1,1,total,"(n,Xt)",4.5240214278503695e-06,7.866286323287648e-07
595,1,1,total,heating-local,26.318072316334547,4.183903358453472
595,1,1,total,absorption,1.110837408570477e-05,1.6017959689406293e-06
596,1,1,total,flux,0.0006644353534682984,6.215840676518185e-05
596,1,1,total,"(n,Xt)",3.9308317026346925e-06,6.718303897797147e-07
596,1,1,total,heating-local,22.47222859366941,3.4344137198437448
596,1,1,total,absorption,8.157196300487872e-06,1.3676078199581771e-06
597,1,1,total,flux,0.0006546402619328145,7.330658083327902e-05
597,1,1,total,"(n,Xt)",4.2313679076328806e-06,1.0980317387776892e-06
597,1,1,total,heating-local,23.643185838906795,5.315462040192173
597,1,1,total,absorption,9.955511661276862e-06,2.4152110418827014e-06
598,1,1,total,flux,0.0006127719230182696,6.001785555169161e-05
598,1,1,total,"(n,Xt)",3.380556125725496e-06,5.401913881087808e-07
598,1,1,total,heating-local,21.458691480470417,2.818823984845714
598,1,1,total,absorption,9.009166510731886e-06,2.268880072735645e-06
599,1,1,total,flux,0.0006309353491712048,7.023020333905083e-05
599,1,1,total,"(n,Xt)",4.018782547664167e-06,8.18048178633911e-07
599,1,1,total,heating-local,24.047146977602743,4.135966844302263
599,1,1,total,absorption,1.259805016045744e-05,3.031889679893989e-06
600,1,1,total,flux,0.0005446952240245756,6.484140888631512e-05
600,1,1,total,"(n,Xt)",4.821167620852552e-06,1.3592611572225347e-06
600,1,1,total,heating-local,26.273497627332556,6.289680330764226
600,1,1,total,absorption,1.1491881042885731e-05,1.7481585116985227e-06
601,1,1,total,flux,0.0004911608367974419,5.488659079831174e-05
601,1,1,total,"(n,Xt)",3.119880203889467e-06,5.853432533465404e-07
601,1,1,total,heating-local,18.258265489556,3.2366903699066176
