mesh 1,mesh 1,mesh 1,energy low [eV],energy high [eV],particle,nuclide,score,mean,std. dev.
x,y,z,,,,,,,
10,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.00547424553732922,0.0029303138217564645
10,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.0017327230480048525,0.0017327230480048523
11,1,29,1.0,28.853998118144272,neutron,total,flux,0.001114510279681995,0.001114510279681995
11,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.017639598616252656,0.008914185913174765
11,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.08145177460126352,0.010917606681680838
11,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.07106149846268359,0.018717159775759506
11,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.028533391957979347,0.009077526545520279
12,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.04829581911045564,0.010696963268200351
12,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.09718159201031676,0.019198739013930426
12,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.20497399301403543,0.03113877515888937
12,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.21471851587856303,0.018158667569823844
13,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.02988488382439535,0.010318707449635735
13,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.030842805230611014,0.007786899100854024
13,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.13836433921162145,0.022803073318641613
13,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.28261050480346633,0.027600514312955328
14,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.03183015908701671,0.011846413433927146
14,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.07276234088291725,0.01506816305515686
14,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.15895868643789396,0.030593744236796658
14,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.2555098027414237,0.023670986514962983
15,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.023529114952204434,0.00677109121984872
15,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.06344108969556693,0.013276761595513416
15,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.18005317683733676,0.015979107109674272
15,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.32371455212634687,0.03072032891445353
16,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.031220398693049524,0.00840630928449289
16,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.07269859482453539,0.016703648843887493
16,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.17600642347610956,0.021731666204212415
16,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.3102413921609185,0.021004655482301567
17,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.05546831978635468,0.019890361952218907
17,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.0657672623654807,0.014256572100390013
17,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.19461449313900578,0.02198915142971106
17,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.42543499331979096,0.0300149960178695
18,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.05153795396945341,0.011192115745860412
18,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.05346318052137211,0.012353580862159248
18,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.2691386837976607,0.0364241394651689
18,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.44921106866240645,0.024861145954080142
19,1,29,1.0,28.853998118144272,neutron,total,flux,0.0007488296551857343,0.0005804471708541149
19,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.06475872963100829,0.00727496587946114
19,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.13877696379308951,0.02698463188276601
19,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.34538738425803894,0.03457970316050984
19,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.4214859416622246,0.03947846028633097
20,1,29,1.0,28.853998118144272,neutron,total,flux,0.0011521449053611033,0.0008309106739137924
20,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.09291555282921024,0.01523287606996231
20,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.2301160214322059,0.03807848234272335
20,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.2401596028538453,0.03770789299084449
20,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.212527450425635,0.031807885656964664
21,1,29,1.0,28.853998118144272,neutron,total,flux,0.005639114819857155,0.003990805840912318
21,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.061692092411648566,0.016938339255364292
21,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.13405807414531856,0.021713733946982523
21,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.07096624464332561,0.011180435346717104
21,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.04842445609402729,0.011429426915680628
22,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.009052341670130375,0.0032442979745410795
22,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.053092373040552976,0.015124677921944829
22,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.017033366716733493,0.005753054317919936
22,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.010068453171708352,0.0040926332998278865
23,1,29,1.0,28.853998118144272,neutron,total,flux,0.0008586515562131976,0.0008586515562131976
23,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.0068253227323418295,0.0068253227323418295
23,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.004261972518374874,0.004261972518374874
23,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,6.43621093806653e-05,6.43621093806653e-05
23,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,4.1459297613279985e-05,4.1459297613279985e-05
24,1,29,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,29,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,29,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,29,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,29,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.004423458082031833,0.004423458082031833
9,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0041787749564625816,0.0041787749564625816
9,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,30,1.0,28.853998118144272,neutron,total,flux,0.0007573700153078735,0.0007573700153078734
10,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.008766070105406292,0.006595058626779208
10,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.009216581917878868,0.005792084656181577
10,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.00318507751315607,0.0031850775131560694
10,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.004439537185372459,0.0030759874573731277
11,1,30,1.0,28.853998118144272,neutron,total,flux,7.031773481099047e-05,7.031773481099047e-05
11,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.016797552750020216,0.0066850878815143955
11,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.04374328558668949,0.017119402851557497
11,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.025149257362181154,0.015469534885479612
11,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.01921302315387039,0.009524154888017585
12,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.04962170712933423,0.012176745271023724
12,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.11388374388550884,0.016091463127352258
12,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.1913459453733294,0.022399960738103207
12,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.18123177570453808,0.02372561645394062
13,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.03332342828465472,0.008615694845695744
13,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.05466370933575573,0.014146308384311475
13,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.18691051174882933,0.023890505457754736
13,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.2156748547445726,0.02445981725053618
14,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.023451979305126273,0.009384085808768393
14,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.07247494415875275,0.014034143289171875
14,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.14772166077607135,0.023939827085993768
14,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.21445375989116933,0.013420820741915482
15,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.025573340987274602,0.010068779080780268
15,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.048812309990648964,0.01389586556670874
15,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.16152106168431313,0.022172708877036786
15,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.28216312107708635,0.02306072504046635
16,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.028900342207866636,0.0072964930932832685
16,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.08727348162009337,0.01726894684682782
16,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.16623556827368727,0.01914982682425054
16,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.3029768496047903,0.04706046114745789
17,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0423803706060669,0.008791879087590637
17,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.09401593428227153,0.009891348452166191
17,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.24578253540939282,0.03207773032339536
17,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.34163491679764635,0.03989678239574154
18,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.07507133973435398,0.017680002743625058
18,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.1372699010372223,0.02810999648052916
18,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.30455452680074885,0.020700994180396417
18,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.3104373482984163,0.026921023750998713
19,1,30,1.0,28.853998118144272,neutron,total,flux,0.005338395200895629,0.0035931529788697215
19,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.08275740996113237,0.021878171175321946
19,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.23059313756663652,0.03694958195370399
19,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.14196823998211924,0.022669646820435395
19,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.12560009191949045,0.03550930948260835
20,1,30,1.0,28.853998118144272,neutron,total,flux,0.00030702464386161906,0.00030702464386161906
20,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.027275478602177706,0.014992557076895233
20,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.10484670073741705,0.0242489309154259
20,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0716925184770127,0.019232452365623195
20,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.04133988075527431,0.012954068139104878
21,1,30,1.0,28.853998118144272,neutron,total,flux,0.0004401896005604743,0.0004401896005604743
21,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.027017795973604007,0.009872722013038335
21,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.051442168442388504,0.019506718916959938
21,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.02237760647059302,0.013856948943622358
21,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.019016441813686738,0.010062114783777396
22,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.005513604552275209,0.005513604552275209
22,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.009826535023720094,0.005200939798880687
22,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0024911372438382066,0.0024911372438382066
22,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.003644783567335522,0.003644783567335522
23,1,30,1.0,28.853998118144272,neutron,total,flux,0.0021126362238650365,0.002112636223865037
23,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,30,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,30,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,30,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,30,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,30,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.001082144840681684,0.001082144840681684
10,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0073137062412804155,0.0073137062412804155
10,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.011148249070279125,0.0066654832590310655
11,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.032279965904442695,0.007950191338465428
11,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.009391162063886519,0.007381656942933919
11,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.006868554990619322,0.0030316835390499005
12,1,31,1.0,28.853998118144272,neutron,total,flux,6.910036885642525e-05,6.910036885642525e-05
12,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.01781549371506878,0.007745988032931277
12,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.059883176877402154,0.011754435127615329
12,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.06852434550374183,0.017423322747630986
12,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.053673412735961115,0.01138842895274119
13,1,31,1.0,28.853998118144272,neutron,total,flux,0.0010491777219862994,0.0010491777219862994
13,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.033133594412865494,0.010816959883166583
13,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.12269007016356648,0.023709672703432754
13,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.1586494569599282,0.02853992844742292
13,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.15145921081048874,0.026762347775353225
14,1,31,1.0,28.853998118144272,neutron,total,flux,0.0006068689516185745,0.0006068689516185744
14,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.03745011633446214,0.010166109118367128
14,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.06977968532457425,0.012660351047459327
14,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.14331726175058138,0.021562358452478756
14,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.19350175028637256,0.03201623778616753
15,1,31,1.0,28.853998118144272,neutron,total,flux,0.00043785005911032226,0.00043785005911032226
15,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.03010699812755126,0.010230685682084158
15,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.09242734009341881,0.014364959737237656
15,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.18788207883778402,0.0192780776255662
15,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.18022251266819084,0.022924011723098145
16,1,31,1.0,28.853998118144272,neutron,total,flux,0.0036680181492815232,0.002981364734327166
16,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.048722194814774446,0.01949131145957725
16,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.17830367409878972,0.025961345849457244
16,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.22878812269593518,0.02781756969753845
16,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.21985434606728535,0.03135513201535258
17,1,31,1.0,28.853998118144272,neutron,total,flux,0.0054950443062401445,0.004262966705813571
17,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.06968619049467466,0.015603394344381882
17,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.12882867491980635,0.028407648826137402
17,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.16409750530994854,0.02816859643633344
17,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.17888214517946974,0.028022380416843993
18,1,31,1.0,28.853998118144272,neutron,total,flux,0.005050409299964678,0.002405939638354179
18,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.05119020793606921,0.01764618952498953
18,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.1107466569053519,0.016176427971106508
18,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.11020438118800875,0.02272848516924528
18,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.06514059890552625,0.012375928892450457
19,1,31,1.0,28.853998118144272,neutron,total,flux,0.0007775444759450188,0.0007114485662676368
19,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.030984242999373256,0.008202235440397313
19,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.04758747199992633,0.011826384833084664
19,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.03543905416204981,0.010188302956147494
19,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0172463886041395,0.006332764849931001
20,1,31,1.0,28.853998118144272,neutron,total,flux,0.002063288043020757,0.002063288043020757
20,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.01966257855041844,0.00929565834131648
20,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.017332136995304642,0.009152670394259625
20,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.002759024599304114,0.002759024599304114
20,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0008323367384863688,0.0008141956850255098
21,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.003682676179542553,0.002914973415541662
21,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.016021948944151692,0.009101455318647055
21,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.002394071567128292,0.0018617710648869696
21,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0044004772469083495,0.0029381243271412185
22,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.005485905460405095,0.0050360212996845965
22,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0018960263561955347,0.0018960263561955347
23,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.001638535811779503,0.001638535811779503
24,1,31,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,31,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,31,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,31,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,31,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,32,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,32,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,32,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,32,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
